kingdom	phylum	cls	order	family	genus	species	common_name	filepath	class
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008914.jpg/ccb284a6-f46c-4d89-9908-6ba5ef960c03_5b6ce06c-311b-430e-aa4a-3269b064f804.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008914.jpg/d073c25e-b099-4424-9e2f-9a951dc3a35c_edf9014a-0a46-4ee8-8249-79e4f6a30605.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008914.jpg/cafe35a3-4dfa-42cd-b527-e9a8af7e4ca3_32c480fd-6361-4092-826f-aa3ad7fd7585.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008914.jpg/c4ddff31-2967-478a-9812-1f074d20ad8e_b4f7048a-b678-4466-8261-c6d36fcb67a7.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/7a6ac9e0-9bde-4445-b70a-5c56d07936a3_3efeeee8-4e7f-45e6-b657-4e2f7064ac2e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/706fd18e-a3a3-4029-9b19-ab9dd656bea2_3441aa5e-0808-4f85-929d-c29ef2c0911e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/ddcb73c7-296f-4d80-9ff0-ab87553e9285_d92e8559-6a27-4e09-a43f-0ce36b2232a1.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/1dd627f9-9dc3-4662-a6dd-e462c32d7c00_a66267eb-1002-447f-ac1c-6ef535af2b30.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/03ff9404-3bc9-4cfa-834c-c8ac4820ae90_a4d2bef2-a40f-4651-bc24-5fe103e1124f.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/138bc7c8-e1d7-4aed-9bf0-93dc8ac2064f_94a3231a-125d-453d-991a-5658b7c077f4.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/032ddd46-beaf-4afc-9819-9241a7a02938_fbcf4def-68eb-4ab9-952a-57903c73249b.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/3cde4064-4b5c-4792-b248-8283f6c4b3bb_5bc57897-8e6b-4005-ace3-86ad7e34f1fd.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/6f0292ce-97bd-4879-aee8-86a3edd784a0_9d4ce633-9bcc-45cf-bcf9-1349e75abcce.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/ea951b5e-4533-469f-8218-18e61d4b7754_adb57184-6e11-4fad-9dff-2f1ad135ca1a.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/15e82707-c7dd-422f-9a89-9da4fbb87080_f552dd64-85df-4a58-bd15-3fbfc5525770.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/591f52b5-c528-4c45-9ad8-85078b655a34_5f1913f3-f087-4ac6-a382-efcbcca6edb4.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/9789206a-56ac-4839-abd2-a61f359af99f_9130f095-132d-48a1-b9ff-b2c7c383cfcd.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/89f3a485-332e-4a56-8de9-895e7db2f068_40e5c07f-426b-466b-9da4-e458597d9dd8.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/e0deede1-d971-4314-ab6d-7a6db3c7ad2d_fcf47b15-1c92-4883-8ef0-e4502c82260e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/beaa54fa-5668-41f6-be5d-fa89f06f76a0_809115b7-cb8c-47c1-a0a6-185d4bf5966f.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/cc8da953-20ee-4bf3-9e30-707c5eff8da0_d6fd9e70-aa9b-4cea-b92a-fa31b09775f9.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/3085973f-111b-400d-a521-2f7be8869a09_7aca66b2-25ea-4bf0-add0-0f0c201db1fe.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/9b3ffd21-0d9d-44c8-9768-36a04e6b4366_cf8fc3f8-6edb-4688-a6de-ecd40c6ae311.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/b806da24-4552-41b6-a3cf-33fc0b58e5c5_5460c98b-d852-40e4-911a-421cbaa28a00.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/362272d7-fb42-4a17-bb8e-c57559786d2d_d619783f-5822-4504-a58e-0e4dce2eb9d4.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/b9bac31c-5f96-47a4-bbc6-6c1205b832ee_d437918b-d961-4581-a56f-fe7e8b0ff2be.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/c3813b33-39f2-4d58-90ad-7d70d4e3e510_cf08eeab-0a63-4a03-9d47-1ca7123c2b28.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/6e68bae1-01b1-464f-8034-88acdb38cf02_4b421c96-f2f0-46e5-ac30-67db419eccb0.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/0a6e000c-ae56-4f7d-9747-ddc8da1793a9_d1fc6503-464d-42e2-b3fc-70a7fae50728.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/fe3f9be5-0625-48a5-bc29-623625f49f14_5191a0cc-f0d6-409f-83e9-72e1b34ccd0a.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/58edacd2-6a5a-4d5c-bfe9-c7bb1969ee53_ed3bc8c7-a4ec-43b5-86d7-0c4215b62aeb.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/85ad08bd-ef2c-4bd5-ab00-c94b36eb8c78_f5ef9690-101c-4e2c-8856-f4f25f91885e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/792defc6-9930-419e-ba5a-a6851aa86341_ac738925-0c5c-40cc-898b-4a2bb9e5a0e2.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/89d994a4-f400-4fba-be96-04f1895e2b72_aa87471f-f3c6-41de-a560-9b0f2c3c8c56.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/226f5a21-9bc1-403d-bb0f-4ef4b26b5092_b8e32a54-b356-446c-866a-9d9df04cb3a1.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/5b65e78a-c299-4641-ae90-17f02c97886a_298ab972-c56f-484b-bc71-b96bceb0db2d.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/f7a51b95-b9a6-48bf-ac03-80d8a077a905_be3f66b9-1800-49ed-9c8a-6ca3d8837971.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/fdb55fca-9920-4a68-a83e-35b3320f18dd_7fa39b25-c89a-439f-8a7f-a0523c47afc3.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/f17a8485-5f63-424c-aa7e-cab00f84a723_20b0df82-d75c-412c-bf0c-09aadf1767a9.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/3157e81e-7ee3-43af-8b91-670619385677_f9c33eec-9872-4532-a075-6c1681df8054.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/00d82ab2-2f47-425b-bb02-80c8eaa611f5_f5422fe5-7955-4c3d-b2a2-93cb4375a384.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/61de8887-91e8-4052-907b-da84cccf27d8_7044e35e-1ec2-448d-a488-51537847af16.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/ee64fedc-bab4-42e2-9002-b06ab52dba76_889fa53e-7f55-46ee-9067-7cc1966e8a7a.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/3ffc38e0-abf5-4a67-a8f5-cb7c66fb7381_6288bb2b-4e6d-49fb-8e16-5edda576862e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/e5f795b0-1725-48a8-b795-a69a651e94a7_28804e83-427e-484e-85b1-b7baa6ff8951.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/1bca09de-9b6e-4d7f-8b93-211e8ce9d5b4_f6335dd2-9906-490d-aa1c-457fc1957030.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/542115ab-ff11-4b49-bd7e-0949ae4d4c5e_a6d08b93-9f7c-4710-a7f2-9d3f7445a689.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/859c64a8-2ba9-4e8e-8927-59bf548e2aac_fe86267c-dbde-4789-b588-265c404844dd.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/4bee72e4-f98d-4859-85dc-a67aa1e4c566_871d22aa-9a6e-4682-a7e9-579f5b16c426.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008915.jpg/c33065bd-a659-4dce-8b5e-33c94cb4c371_5e96a7ad-c7d2-466f-a55e-13f72c34d57f.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/b194f3ee-75b5-42e5-b6d3-771b0f4b94d2_843928f1-9546-4a20-93a7-3b7b8ea1f559.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/51c92f09-4aae-46f7-92f8-c067abebcef1_82d70cc2-640e-4dea-aae6-66b86204dbdd.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/da1673d2-c36e-46da-a184-e68176c39905_01ad2de0-3954-4a5c-a78c-07244b93fce3.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/0f3d99c4-d17e-447c-b3df-1331a15af419_72d29c8c-e246-42c7-9152-d36d950196a1.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/ee2c3149-b319-470a-a7d2-83e4ccf57a1d_6056ac0b-03d7-41a4-ba67-7843448bbb6e.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/a6eb0289-f2ec-497e-a6aa-6b7e496e5791_adabb9c3-90b6-4dee-9efc-86e9f4a6b403.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/3461715b-be9d-483a-8d86-e2b1246ad503_882bb578-731b-4319-98c1-871c007f74e6.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/64502614-bc7d-420f-a05e-702333b75bb6_bfd642d4-c572-47e7-86f2-62a54eb59b67.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/1557bc82-70bb-4546-a0d8-5a06f51a1e41_bbc7539d-b50b-4e87-b832-9c65abb9219b.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/032eaed7-d79a-494a-848d-5108623a0804_94107187-67b6-40b8-9885-a4adc2373b57.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/83e72dc8-b5f7-43cb-a958-1516de2321a3_21e0c5f4-c024-4bf8-b92e-e1a794f35a25.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/0a330266-ecf3-4b93-bad8-3e2da2767171_bb01be06-8b5c-45d1-96c7-b99359c7f079.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/04d814e9-bcad-4e4d-9b96-cb469bb1c2af_04a5e37e-02f9-4cd8-82f8-80dc78e0a051.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/33268d04-d249-41fd-9aba-c9620cb93476_07e7458b-4b7c-4381-a752-5e8f0d8fbc22.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/5852a5a9-b848-4bbc-b55b-8b28d1c59ef1_b1cda168-c67f-477a-95cf-47561955f3c0.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/d0e6ce15-65a3-4e7c-b3e2-10a59c20ee51_8669b584-e521-46f8-a931-d40d60026fd6.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/5e898cb6-c146-4bd6-9d0c-8d7a3bedd8c8_7fba9b0b-f16a-411d-b3d4-01ab538ee2e2.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/4e37976c-cfbd-49b5-8651-57ce1ca1cef6_5216ccae-3121-4a16-a160-fe246be4775f.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/5481dd97-0de9-4274-b72e-f7e6bbdfadd3_188c89d8-d040-4c81-b651-70bf8ba36fa8.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/539a1206-7fb2-4adc-a449-8579483a7710_ad7fdd13-1fcd-49c7-94cc-0fefb1581a85.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/fe6919f6-3ea8-425b-8509-95134f97552d_c3c81e52-c9c7-4181-a959-9c1de95234a7.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/b6d7d100-0ff8-467e-ac6d-15f54ab5f18e_e19592c4-a272-4e8d-8e6e-20f551745dda.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/ffc7bbae-718d-4122-bf11-360bd6c36d21_9e3c9b54-8c03-4041-bb06-bca93e92d206.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/23588b32-afff-4c3d-be26-14d3b959b598_b46964e2-06cc-4164-b7d0-be358043be48.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/4bd1729d-49e0-4c8d-9e34-fe81c6bd8378_022f9523-d089-4680-8ea4-830ef1c40890.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/5bf8dee9-3c47-424a-8f10-df197ae2f821_eb855a89-f374-4246-8a7d-6742372422b3.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/7ff2b78d-c371-47e1-972b-f50e87494d8a_60ac36a8-438c-49fd-9f41-775a793904c8.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/d0b7b912-0a56-47c9-babc-83c682af95ee_4baafb29-a364-481a-9b68-aa6630534712.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/0e6f106d-b82c-4609-ae7a-c81b7c4679ea_f708180b-efda-4382-9637-5898d5bc7e0d.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/1a811b60-f32e-41c8-8ad9-61230ed27c50_0d9d40ce-0153-40e7-ad23-06c0906cbaf2.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/18c37e19-14e5-48a4-ab91-fd2f8efefbfc_a6d84f9c-b735-4182-9baa-f297a73e3868.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008916.jpg/8c402126-601f-40dc-b75b-4651f69f39be_0e48c1d9-7ce6-4fbf-8361-91d3124a8d4d.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/8ee04665-30c8-4958-acd4-dc017d28002b_eca6a321-9f75-49ea-8728-35e694e9e663.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/f583d21e-15e5-4eae-8d84-870be05299e3_8fe1453c-0ce8-48d9-b7ec-a7ab28503e28.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/51dfe825-c414-4e7f-ade4-1851c2117e70_6135d385-26d6-43b6-960f-551709ed576b.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/8fd19a3e-d567-4f21-81a6-a00ba7f5da70_7d0812ec-f3f3-4029-9e92-4d7ae4e1b86a.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/b859a8af-c90f-4bc2-81b9-457c5a2da1d0_57ad39a6-f64d-4b18-8f4a-6785c2c873f7.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/41583c05-7bb9-4d75-9545-6f1742940046_6a638fc1-f9d7-4bcc-b0ff-6540872c57de.png	Pterostichus melanarius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	melanarius		BeetlePalooza/individual_images/A00000008918.jpg/de351fee-2e74-46c4-9f47-463b92011de6_c1c45049-cc3a-447f-aac4-cf03d737478a.png	Pterostichus melanarius
